"eta_over_alpha","t","Fidelity"
5.,0.07,0.9889552416110138
5.,0.08,0.9861137850302053
5.,0.09,0.9830717589822636
5.,0.1,0.9798570365690599
5.,0.11,0.9764942873451131
5.,0.12,0.9730053400874441
5.,0.13,0.9694095045384532
5.,0.14,0.9657238567611935
5.,0.15,0.9619634922217777
5.,0.16,0.9581417502483722
5.,0.17,0.9542704131035535
5.,0.18,0.9503598825407819
5.,0.19,0.9464193363911279
5.,0.2,0.9424568674384713
5.,0.21,0.9384796065860325
5.,0.22,0.9344938320906069
5.,0.23,0.9305050664400166
5.,0.24,0.9265181622711139
5.,0.25,0.9225373785676815
5.,0.26,0.9185664482374136
5.,0.27,0.9146086380428752
5.,0.28,0.9106668017510895
5.,0.29,0.9067434272686378
5.,0.3,0.9028406784424235
5.,0.31,0.8989604321293536
5.,0.32,0.8951043110699639
5.,0.33,0.8912737130405228
5.,0.34,0.8874698367044824
5.,0.35,0.8836937045365493
5.,0.36,0.8799461831504511
5.,0.37,0.8762280013240229
5.,0.38,0.8725397659820385
5.,0.39,0.868881976367769
5.,0.4,0.8652550366081205
5.,0.41,0.8616592668540475
5.,0.42,0.8580949131573816
5.,0.43,0.8545621562270066
5.,0.44,0.8510611191911359
5.,0.45,0.8475918744781212
5.,0.46,0.844154449915501
5.,0.47,0.840748834135736
5.,0.48,0.8373749813670569
5.,0.49,0.8340328156789979
5.,0.5,0.8307222347443152
5.,0.51,0.8274431131720069
5.,0.52,0.8241953054599767
5.,0.53,0.820978648610382
5.,0.54,0.8177929644458433
5.,0.55,0.8146380616603771
5.,0.56,0.8115137376350828
5.,0.57,0.8084197800452185
5.,0.58,0.8053559682822855
5.,0.59,0.8023220747120776
5.,0.6,0.7993178657872698
5.,0.61,0.7963431030310356
5.,0.62,0.7933975439062977
5.,0.63,0.7904809425835856
5.,0.64,0.7875930506189909
5.,0.65,0.784733617552419
5.,0.66,0.781902391435177
5.,0.67,0.779099119294927
5.,0.68,0.7763235475451036
5.,0.69,0.7735754223451198
5.,0.7,0.7708544899169426
5.,0.71,0.7681604968230098
5.,0.72,0.7654931902098823
5.,0.73,0.7628523180215382
5.,0.74,0.7602376291857658
5.,0.75,0.7576488737767315
5.,0.76,0.7550858031564353
5.,0.77,0.752548170097478
5.,0.78,0.7500357288892715
5.,0.79,0.747548235429596
5.,0.8,0.7450854473031897
5.,0.81,0.7426471238488521
5.,0.82,0.7402330262164033
5.,0.83,0.7378429174146538
5.,0.84,0.7354765623514394
5.,0.85,0.7331337278666381
5.,0.86,0.7308141827589867
5.,0.87,0.7285176978074269
5.,0.88,0.726244045787618
5.,0.89,0.7239930014841943
5.,0.9,0.7217643416992625
5.,0.91,0.719557845257598
5.,0.92,0.7173732930089287
5.,0.93,0.7152104678276646
5.,0.94,0.7130691546103792
5.,0.95,0.7109491402713257
5.,0.96,0.7088502137362291
5.,0.97,0.7067721659345676
5.,0.98,0.7047147897905482
5.,0.99,0.7026778802129301
5.,1.,0.7006612340838616
5.,1.01,0.6986646502468535
5.,1.02,0.6966879294940146
5.,1.03,0.6947308745526488
5.,1.04,0.692793290071309
5.,1.05,0.6908749826053925
5.,1.06,0.6889757606023392
5.,1.07,0.6870954343865159
5.,1.08,0.6852338161438213
5.,1.09,0.6833907199060808
5.,1.1,0.6815659615352617
5.,1.11,0.6797593587075567
5.,1.12,0.6779707308973644
5.,1.13,0.6761998993611995
5.,1.14,0.6744466871215617
5.,1.15,0.6727109189507803
5.,1.16,0.6709924213548616
5.,1.17,0.6692910225573548
5.,1.18,0.6676065524832518
5.,1.19,0.6659388427429348
5.,1.2,0.6642877266161841
5.,1.21,0.6626530390362609
5.,1.22,0.6610346165740625
5.,1.23,0.6594322974223749
5.,1.24,0.6578459213802137
5.,1.25,0.656275329837271
5.,1.26,0.6547203657584648
5.,1.27,0.6531808736686032
5.,1.28,0.6516566996371603
5.,1.29,0.6501476912631704
5.,1.3,0.6486536976602456
5.,1.31,0.6471745694417088
5.,1.32,0.6457101587058613
5.,1.33,0.6442603190213665
5.,1.34,0.6428249054127663
5.,1.35,0.6414037743461225
5.,1.36,0.6399967837147893
5.,1.37,0.6386037928253113
5.,1.38,0.6372246623834531
5.,1.39,0.6358592544803539
5.,1.4,0.6345074325788165
5.,1.41,0.6331690614997195
5.,1.42,0.6318440074085616
5.,1.43,0.6305321378021288
5.,1.44,0.6292333214952947
5.,1.45,0.6279474286079427
5.,1.46,0.6266743305520147
5.,1.47,0.6254139000186869
5.,1.48,0.6241660109656662
5.,1.49,0.6229305386046144
5.,1.5,0.62170735938869
5.,1.51,0.6204963510002163
5.,1.52,0.619297392338466
5.,1.53,0.6181103635075675
5.,1.54,0.6169351458045309
5.,1.55,0.6157716217073875
5.,1.56,0.6146196748634524
5.,1.57,0.6134791900776956
5.,1.58,0.612350053301234
5.,1.59,0.611232151619933
5.,1.6,0.6101253732431222
5.,1.61,0.6090296074924214
5.,1.62,0.6079447447906804
5.,1.63,0.6068706766510249
5.,1.64,0.6058072956660105
5.,1.65,0.6047544954968884
5.,1.66,0.6037121708629739
5.,1.67,0.6026802175311196
5.,1.68,0.6016585323052964
5.,1.69,0.6006470130162764
5.,1.7,0.5996455585114174
5.,1.71,0.5986540686445485
5.,1.72,0.5976724442659587
5.,1.73,0.5967005872124819
5.,1.74,0.5957384002976834
5.,1.75,0.5947857873021403
5.,1.76,0.5938426529638224
5.,1.77,0.5929089029685659
5.,1.78,0.5919844439406421
5.,1.79,0.5910691834334225
5.,1.8,0.5901630299201317
5.,1.81,0.5892658927846985
5.,1.82,0.5883776823126918
5.,1.83,0.5874983096823518
5.,1.84,0.5866276869557068
5.,1.85,0.5857657270697796
5.,1.86,0.5849123438278823
5.,1.87,0.5840674518909965
5.,1.88,0.5832309667692396
5.,1.89,0.5824028048134149
5.,1.9,0.5815828832066489
5.,1.91,0.5807711199561083
5.,1.92,0.5799674338848004
5.,1.93,0.5791717446234564
5.,1.94,0.5783839726024943
5.,1.95,0.5776040390440625
5.,1.96,0.5768318659541605
5.,1.97,0.576067376114841
5.,1.98,0.5753104930764874
5.,1.99,0.5745611411501694
5.,2.,0.5738192454000728
5.,2.01,0.5730847316360079
5.,2.02,0.5723575264059894
5.,2.03,0.57163755698889
5.,2.04,0.5709247513871706
5.,2.05,0.5702190383196788
5.,2.06,0.5695203472145216
5.,2.07,0.5688286082020075
5.,2.08,0.5681437521076604
5.,2.09,0.5674657104453018
5.,2.1,0.5667944154102007
5.,2.11,0.5661297998722953
5.,2.12,0.565471797369479
5.,2.13,0.5648203421009537
5.,2.14,0.5641753689206507
5.,2.15,0.5635368133307145
5.,2.16,0.5629046114750554
5.,2.17,0.5622787001329606
5.,2.18,0.5616590167127749
5.,2.19,0.5610454992456401
5.,2.2,0.5604380863792993
5.,2.21,0.5598367173719591
5.,2.22,0.5592413320862183
5.,2.23,0.5586518709830522
5.,2.24,0.5580682751158598
5.,2.25,0.5574904861245679
5.,2.26,0.5569184462297958
5.,2.27,0.5563520982270783
5.,2.28,0.5557913854811426
5.,2.29,0.5552362519202472
5.,2.3,0.5546866420305733
5.,2.31,0.5541425008506744
5.,2.32,0.5536037739659786
5.,2.33,0.5530704075033488
5.,2.34,0.5525423481256945
5.,2.35,0.5520195430266378
5.,2.36,0.5515019399252331
5.,2.37,0.5509894870607389
5.,2.38,0.5504821331874421
5.,2.39,0.5499798275695321
5.,2.4,0.549482519976029
5.,2.41,0.548990160675759
5.,2.42,0.5485027004323816
5.,2.43,0.5480200904994661
5.,2.44,0.5475422826156173
5.,2.45,0.5470692289996489
5.,2.46,0.5466008823458047
5.,2.47,0.5461371958190293
5.,2.48,0.5456781230502833
5.,2.49,0.5452236181319076
5.,2.5,0.5447736356130315
5.,2.51,0.544328130495028
5.,2.52,0.5438870582270144
5.,2.53,0.5434503747013959
5.,2.54,0.5430180362494565
5.,2.55,0.5425899996369903
5.,2.56,0.5421662220599798
5.,2.57,0.5417466611403136
5.,2.58,0.5413312749215504
5.,2.59,0.5409200218647224
5.,2.6,0.5405128608441808
5.,2.61,0.5401097511434846
5.,2.62,0.5397106524513275
5.,2.63,0.539315524857508
5.,2.64,0.538924328848937
5.,2.65,0.538537025305688
5.,2.66,0.5381535754970841
5.,2.67,0.5377739410778246
5.,2.68,0.5373980840841514
5.,2.69,0.5370259669300512
5.,2.7,0.5366575524034994
5.,2.71,0.536292803662736
5.,2.72,0.5359316842325832
5.,2.73,0.5355741580007967
5.,2.74,0.5352201892144554
5.,2.75,0.5348697424763857
5.,2.76,0.5345227827416221
5.,2.77,0.5341792753139014
5.,2.78,0.5338391858421954
5.,2.79,0.5335024803172728
5.,2.8,0.5331691250683006
5.,2.81,0.5328390867594764
5.,2.82,0.5325123323866939
5.,2.83,0.532188829274244
5.,2.84,0.5318685450715459
5.,2.85,0.5315514477499117
5.,2.86,0.5312375055993459
5.,2.87,0.5309266872253712
5.,2.88,0.530618961545891
5.,2.89,0.5303142977880816
5.,2.9,0.530012665485313
5.,2.91,0.5297140344741035
5.,2.92,0.5294183748911032
5.,2.93,0.5291256571701075
5.,2.94,0.5288358520391002
5.,2.95,0.5285489305173269
5.,2.96,0.5282648639123958
5.,2.97,0.5279836238174106
5.,2.98,0.5277051821081267
5.,2.99,0.527429510940141
5.,3.,0.5271565827461077
5.,3.01,0.5268863702329795
5.,3.02,0.5266188463792797
5.,3.03,0.5263539844324004
5.,3.04,0.5260917579059263
5.,3.05,0.5258321405769857
5.,3.06,0.52557510648363
5.,3.07,0.5253206299222352
5.,3.08,0.5250686854449333
5.,3.09,0.5248192478570665
5.,3.1,0.524572292214668
5.,3.11,0.5243277938219679
5.,3.12,0.5240857282289235
5.,3.13,0.5238460712287731
5.,3.14,0.5236087988556178
5.,3.15,0.523373887382022
5.,3.16,0.5231413133166426
5.,3.17,0.5229110534018795
5.,3.18,0.5226830846115491
5.,3.19,0.5224573841485826
5.,3.2,0.5222339294427453
5.,3.21,0.5220126981483807
5.,3.22,0.521793668142175
5.,3.23,0.5215768175209449
5.,3.24,0.5213621245994474
5.,3.25,0.521149567908212
5.,3.26,0.5209391261913922
5.,3.27,0.5207307784046404
5.,3.28,0.5205245037130052
5.,3.29,0.5203202814888451
5.,3.3,0.520118091309767
5.,3.31,0.5199179129565856
5.,3.32,0.519719726411298
5.,3.33,0.5195235118550847
5.,3.34,0.5193292496663267
5.,3.35,0.5191369204186429
5.,3.36,0.5189465048789483
5.,3.37,0.5187579840055306
5.,3.38,0.518571338946145
5.,3.39,0.5183865510361304
5.,3.4,0.5182036017965416
5.,3.41,0.518022472932302
5.,3.42,0.5178431463303744
5.,3.43,0.5176656040579494
5.,3.44,0.5174898283606513
5.,3.45,0.5173158016607643
5.,3.46,0.5171435065554734
5.,3.47,0.5169729258151241
5.,3.48,0.5168040423815007
5.,3.49,0.5166368393661187
5.,3.5,0.5164713000485375
5.,3.51,0.5163074078746872
5.,3.52,0.5161451464552138
5.,3.53,0.5159844995638405
5.,3.54,0.515825451135744
5.,3.55,0.5156679852659487
5.,3.56,0.515512086207737
5.,3.57,0.5153577383710728
5.,3.58,0.5152049263210439
5.,3.59,0.5150536347763179
5.,3.6,0.5149038486076142
5.,3.61,0.514755552836191
5.,3.62,0.5146087326323482
5.,3.63,0.5144633733139422
5.,3.64,0.5143194603449207
5.,3.65,0.5141769793338666
5.,3.66,0.5140359160325599
5.,3.67,0.5138962563345532
5.,3.68,0.5137579862737602
5.,3.69,0.5136210920230597
5.,3.7,0.5134855598929124
5.,3.71,0.5133513763299925
5.,3.72,0.5132185279158316
5.,3.73,0.5130870013654778
5.,3.74,0.5129567835261665
5.,3.75,0.512827861376005
5.,3.76,0.5127002220226712
5.,3.77,0.512573852702123
5.,3.78,0.5124487407773235
5.,3.79,0.5123248737369757
5.,3.8,0.5122022391942721
5.,3.81,0.5120808248856566
5.,3.82,0.5119606186695972
5.,3.83,0.511841608525372
5.,3.84,0.5117237825518672
5.,3.85,0.5116071289663875
5.,3.86,0.5114916361034773
5.,3.87,0.5113772924137536
5.,3.88,0.5112640864627523
5.,3.89,0.5111520069297841
5.,3.9,0.5110410426068024
5.,3.91,0.5109311823972821
5.,3.92,0.5108224153151111
5.,3.93,0.5107147304834901
5.,3.94,0.5106081171338467
5.,3.95,0.5105025646047566
5.,3.96,0.5103980623408791
5.,3.97,0.510294599891901
5.,3.98,0.5101921669114906
5.,3.99,0.5100907531562651
5.,4.,0.5099903484847641
10.,0.,1.
10.,0.01,0.9997172462400461
10.,0.02,0.9989323365187495
10.,0.03,0.9977288527820615
10.,0.04,0.9961770681710997
10.,0.05,0.9943360622126038
10.,0.06,0.9922554998660951
10.,0.07,0.9899771278470076
10.,0.08,0.9875360331557611
10.,0.09,0.9849617016025634
10.,0.1,0.9822789081122499
10.,0.11,0.9795084655423685
10.,0.12,0.9766678544993189
10.,0.13,0.9737717530641206
10.,0.14,0.9708324823339901
10.,0.15,0.9678603811581254
10.,0.16,0.9648641213200269
10.,0.17,0.9618509726304906
10.,0.18,0.9588270258913759
10.,0.19,0.9557973804252557
10.,0.2,0.9527663018020852
10.,0.21,0.9497373544991131
10.,0.22,0.9467135134776276
10.,0.23,0.9436972580270211
10.,0.24,0.9406906506942391
10.,0.25,0.9376954036688129
10.,0.26,0.9347129346170285
10.,0.27,0.9317444136419539
10.,0.28,0.928790802779599
10.,0.29,0.9258528892173568
10.,0.3,0.9229313132323771
10.,0.31,0.9200265916889792
10.,0.32,0.9171391378008582
10.,0.33,0.9142692777516861
10.,0.34,0.9114172646733677
10.,0.35,0.9085832904018848
10.,0.36,0.905767495363905
10.,0.37,0.902969976891228
10.,0.38,0.9001907962129139
10.,0.39,0.8974299843352456
10.,0.4,0.8946875469862734
10.,0.41,0.8919634687736013
10.,0.42,0.8892577166804566
10.,0.43,0.8865702430052069
10.,0.44,0.8839009878327715
10.,0.45,0.8812498811123345
10.,0.46,0.878616844403924
10.,0.47,0.8760017923464883
10.,0.48,0.8734046338917408
10.,0.49,0.8708252733409932
10.,0.5,0.8682636112163031
10.,0.51,0.8657195449922646
10.,0.52,0.8631929697105974
10.,0.53,0.8606837784961687
10.,0.54,0.858191862990113
10.,0.55,0.8557171137132364
10.,0.56,0.8532594203707838
10.,0.57,0.8508186721079012
10.,0.58,0.8483947577236283
10.,0.59,0.8459875658500216
10.,0.6,0.8435969851019525
10.,0.61,0.8412229042022499
10.,0.62,0.8388652120861099
10.,0.63,0.8365237979880669
10.,0.64,0.8341985515143203
10.,0.65,0.8318893627027272
10.,0.66,0.8295961220724465
10.,0.67,0.8273187206648729
10.,0.68,0.8250570500772544
10.,0.69,0.8228110024901664
10.,0.7,0.8205804706898105
10.,0.71,0.8183653480859833
10.,0.72,0.8161655287263962
10.,0.73,0.8139809073079377
10.,0.74,0.8118113791853653
10.,0.75,0.8096568403778455
10.,0.76,0.8075171875736865
10.,0.77,0.8053923181335562
10.,0.78,0.8032821300924295
10.,0.79,0.801186522160479
10.,0.8,0.7991053937230739
10.,0.81,0.7970386448400387
10.,0.82,0.7949861762442941
10.,0.83,0.7929478893399811
10.,0.84,0.79092368620016
10.,0.85,0.7889134695641494
10.,0.86,0.7869171428345767
10.,0.87,0.784934610074182
10.,0.88,0.782965776002426
10.,0.89,0.7810105459919379
10.,0.9,0.7790688260648226
10.,0.91,0.7771405228888751
10.,0.92,0.7752255437736985
10.,0.93,0.7733237966667628
10.,0.94,0.7714351901494121
10.,0.95,0.7695596334328317
10.,0.96,0.7676970363539872
10.,0.97,0.7658473093715505
10.,0.98,0.7640103635618064
10.,0.99,0.7621861106145642
10.,1.,0.760374462829057
10.,1.01,0.758575333109864
10.,1.02,0.7567886349628243
10.,1.03,0.7550142824909696
10.,1.04,0.753252190390476
10.,1.05,0.7515022739466197
10.,1.06,0.749764449029767
10.,1.07,0.7480386320913666
10.,1.08,0.7463247401599775
10.,1.09,0.744622690837309
10.,1.1,0.7429324022942881
10.,1.11,0.741253793267144
10.,1.12,0.7395867830535272
10.,1.13,0.737931291508638
10.,1.14,0.7362872390413947
10.,1.15,0.734654546610611
10.,1.16,0.7330331357212118
10.,1.17,0.7314229284204626
10.,1.18,0.7298238472942328
10.,1.19,0.7282358154632745
10.,1.2,0.7266587565795374
10.,1.21,0.7250925948224954
10.,1.22,0.7235372548955106
10.,1.23,0.7219926620222131
10.,1.24,0.7204587419429098
10.,1.25,0.7189354209110125
10.,1.26,0.7174226256895002
10.,1.27,0.7159202835473953
10.,1.28,0.7144283222562674
10.,1.29,0.7129466700867659
10.,1.3,0.7114752558051674
10.,1.31,0.7100140086699569
10.,1.32,0.7085628584284211
10.,1.33,0.7071217353132783
10.,1.34,0.7056905700393179
10.,1.35,0.7042692938000759
10.,1.36,0.702857838264521
10.,1.37,0.7014561355737771
10.,1.38,0.7000641183378524
10.,1.39,0.6986817196324073
10.,1.4,0.6973088729955316
10.,1.41,0.6959455124245536
10.,1.42,0.6945915723728622
10.,1.43,0.6932469877467616
10.,1.44,0.6919116939023354
10.,1.45,0.6905856266423454
10.,1.46,0.6892687222131382
10.,1.47,0.6879609173015868
10.,1.48,0.6866621490320418
10.,1.49,0.6853723549633122
10.,1.5,0.6840914730856589
10.,1.51,0.6828194418178182
10.,1.52,0.6815562000040407
10.,1.53,0.6803016869111461
10.,1.54,0.6790558422256096
10.,1.55,0.6778186060506569
10.,1.56,0.6765899189033903
10.,1.57,0.6753697217119223
10.,1.58,0.674157955812542
10.,1.59,0.6729545629468892
10.,1.6,0.6717594852591581
10.,1.61,0.6705726652933118
10.,1.62,0.6693940459903243
10.,1.63,0.6682235706854315
10.,1.64,0.6670611831054134
10.,1.65,0.6659068273658828
10.,1.66,0.6647604479686047
10.,1.67,0.6636219897988204
10.,1.68,0.6624913981226055
10.,1.69,0.661368618584232
10.,1.7,0.6602535972035607
10.,1.71,0.6591462803734405
10.,1.72,0.6580466148571362
10.,1.73,0.6569545477857646
10.,1.74,0.6558700266557566
10.,1.75,0.6547929993263294
10.,1.76,0.6537234140169828
10.,1.77,0.6526612193050083
10.,1.78,0.6516063641230155
10.,1.79,0.6505587977564797
10.,1.8,0.6495184698413022
10.,1.81,0.6484853303613891
10.,1.82,0.6474593296462454
10.,1.83,0.6464404183685906
10.,1.84,0.6454285475419813
10.,1.85,0.6444236685184632
10.,1.86,0.6434257329862259
10.,1.87,0.6424346929672844
10.,1.88,0.6414505008151712
10.,1.89,0.6404731092126432
10.,1.9,0.6395024711694122
10.,1.91,0.6385385400198786
10.,1.92,0.6375812694208948
10.,1.93,0.636630613349533
10.,1.94,0.6356865261008742
10.,1.95,0.6347489622858093
10.,1.96,0.6338178768288574
10.,1.97,0.632893224966002
10.,1.98,0.6319749622425334
10.,1.99,0.6310630445109146
10.,2.,0.6301574279286575
10.,2.01,0.629258068956219
10.,2.02,0.6283649243549007
10.,2.03,0.6274779511847776
10.,2.04,0.6265971068026273
10.,2.05,0.6257223488598833
10.,2.06,0.6248536353005983
10.,2.07,0.6239909243594239
10.,2.08,0.6231341745595992
10.,2.09,0.6222833447109588
10.,2.1,0.6214383939079515
10.,2.11,0.6205992815276768
10.,2.12,0.6197659672279273
10.,2.13,0.6189384109452523
10.,2.14,0.6181165728930289
10.,2.15,0.6173004135595533
10.,2.16,0.6164898937061389
10.,2.17,0.615684974365228
10.,2.18,0.6148856168385195
10.,2.19,0.6140917826951121
10.,2.2,0.6133034337696509
10.,2.21,0.6125205321604961
10.,2.22,0.6117430402278984
10.,2.23,0.6109709205921938
10.,2.24,0.6102041361320011
10.,2.25,0.6094426499824401
10.,2.26,0.6086864255333585
10.,2.27,0.6079354264275736
10.,2.28,0.6071896165591208
10.,2.29,0.60644896007152
10.,2.3,0.6057134213560535
10.,2.31,0.6049829650500498
10.,2.32,0.6042575560351857
10.,2.33,0.6035371594357982
10.,2.34,0.6028217406172086
10.,2.35,0.6021112651840546
10.,2.36,0.6014056989786386
10.,2.37,0.6007050080792848
10.,2.38,0.6000091587987102
10.,2.39,0.5993181176824018
10.,2.4,0.5986318515070105
10.,2.41,0.5979503272787525
10.,2.42,0.5972735122318256
10.,2.43,0.59660137382683
10.,2.44,0.595933879749206
10.,2.45,0.5952709979076821
10.,2.46,0.5946126964327297
10.,2.47,0.5939589436750308
10.,2.48,0.5933097082039572
10.,2.49,0.5926649588060594
10.,2.5,0.5920246644835676
10.,2.51,0.5913887944528975
10.,2.52,0.5907573181431729
10.,2.53,0.5901302051947575
10.,2.54,0.5895074254577911
10.,2.55,0.5888889489907435
10.,2.56,0.5882747460589726
10.,2.57,0.5876647871332985
10.,2.58,0.5870590428885792
10.,2.59,0.586457484202304
10.,2.6,0.5858600821531907
10.,2.61,0.5852668080197999
10.,2.62,0.5846776332791478
10.,2.63,0.5840925296053399
10.,2.64,0.5835114688682059
10.,2.65,0.5829344231319511
10.,2.66,0.5823613646538085
10.,2.67,0.5817922658827089
10.,2.68,0.5812270994579539
10.,2.69,0.5806658382079029
10.,2.7,0.5801084551486639
10.,2.71,0.5795549234827985
10.,2.72,0.5790052165980306
10.,2.73,0.5784593080659732
10.,2.74,0.5779171716408503
10.,2.75,0.5773787812582384
10.,2.76,0.5768441110338153
10.,2.77,0.5763131352621121
10.,2.78,0.5757858284152796
10.,2.79,0.5752621651418596
10.,2.8,0.574742120265569
10.,2.81,0.5742256687840849
10.,2.82,0.5737127858678459
10.,2.83,0.5732034468588569
10.,2.84,0.5726976272695053
10.,2.85,0.5721953027813811
10.,2.86,0.5716964492441098
10.,2.87,0.5712010426741898
10.,2.88,0.5707090592538422
10.,2.89,0.5702204753298615
10.,2.9,0.5697352674124815
10.,2.91,0.5692534121742444
10.,2.92,0.568774886448882
10.,2.93,0.5682996672301973
10.,2.94,0.5678277316709629
10.,2.95,0.5673590570818189
10.,2.96,0.5668936209301864
10.,2.97,0.5664314008391791
10.,2.98,0.565972374586531
10.,2.99,0.5655165201035273
10.,3.,0.5650638154739432
10.,3.01,0.5646142389329892
10.,3.02,0.5641677688662667
10.,3.03,0.5637243838087282
10.,3.04,0.5632840624436434
10.,3.05,0.5628467836015764
10.,3.06,0.5624125262593676
10.,3.07,0.5619812695391236
10.,3.08,0.561552992707211
10.,3.09,0.5611276751732629
10.,3.1,0.5607052964891854
10.,3.11,0.5602858363481782
10.,3.12,0.5598692745837553
10.,3.13,0.5594555911687774
10.,3.14,0.5590447662144872
10.,3.15,0.5586367799695559
10.,3.16,0.5582316128191308
10.,3.17,0.5578292452838938
10.,3.18,0.5574296580191241
10.,3.19,0.5570328318137698
10.,3.2,0.5566387475895228
10.,3.21,0.5562473863999006
10.,3.22,0.5558587294293377
10.,3.23,0.5554727579922805
10.,3.24,0.5550894535322876
10.,3.25,0.5547087976211387
10.,3.26,0.5543307719579477
10.,3.27,0.5539553583682856
10.,3.28,0.5535825388033028
10.,3.29,0.553212295338863
10.,3.3,0.552844610174684
10.,3.31,0.5524794656334777
10.,3.32,0.5521168441601023
10.,3.33,0.5517567283207181
10.,3.34,0.5513991008019504
10.,3.35,0.5510439444100553
10.,3.36,0.5506912420700937
10.,3.37,0.5503409768251102
10.,3.38,0.5499931318353201
10.,3.39,0.5496476903772953
10.,3.4,0.549304635843165
10.,3.41,0.5489639517398136
10.,3.42,0.5486256216880905
10.,3.43,0.5482896294220205
10.,3.44,0.5479559587880234
10.,3.45,0.5476245937441351
10.,3.46,0.5472955183592405
10.,3.47,0.5469687168123027
10.,3.48,0.5466441733916061
10.,3.49,0.5463218724939979
10.,3.5,0.546001798624142
10.,3.51,0.5456839363937697
10.,3.52,0.5453682705209422
10.,3.53,0.5450547858293164
10.,3.54,0.5447434672474134
10.,3.55,0.544434299807895
10.,3.56,0.5441272686468446
10.,3.57,0.5438223590030513
10.,3.58,0.5435195562173015
10.,3.59,0.5432188457316731
10.,3.6,0.5429202130888359
10.,3.61,0.542623643931357
10.,3.62,0.5423291240010101
10.,3.63,0.5420366391380897
10.,3.64,0.5417461752807311
10.,3.65,0.5414577184642343
10.,3.66,0.5411712548203916
10.,3.67,0.5408867705768218
10.,3.68,0.5406042520563078
10.,3.69,0.5403236856761391
10.,3.7,0.5400450579474589
10.,3.71,0.539768355474615
10.,3.72,0.5394935649545161
10.,3.73,0.5392206731759931
10.,3.74,0.5389496670191622
10.,3.75,0.538680533454796
10.,3.76,0.5384132595436956
10.,3.77,0.5381478324360687
10.,3.78,0.537884239370913
10.,3.79,0.5376224676754023
10.,3.8,0.5373625047642754
10.,3.81,0.5371043381392328
10.,3.82,0.5368479553883366
10.,3.83,0.5365933441854116
10.,3.84,0.5363404922894544
10.,3.85,0.5360893875440433
10.,3.86,0.535840017876756
10.,3.87,0.5355923712985869
10.,3.88,0.5353464359033724
10.,3.89,0.5351021998672175
10.,3.9,0.5348596514479278
10.,3.91,0.5346187789844443
10.,3.92,0.5343795708962853
10.,3.93,0.5341420156829854
10.,3.94,0.5339061019235458
10.,3.95,0.5336718182758844
10.,3.96,0.5334391534762901
10.,3.97,0.5332080963388818
10.,3.98,0.5329786357550698
10.,3.99,0.5327507606930223
10.,4.,0.5325244601971367
